Temperature_C,Salinity_ppt,Optimal_Frequency_kHz,Optimal_Power_W
41.13,0.953,63.04,2.952
57.62,0.282,83.68,1.719
47.53,0.382,70.63,1.513
46.15,0.092,65.55,0.921
38.07,0.112,54.76,0.786
41.05,0.727,62.01,2.311
56.86,0.944,84.85,3.0
49.99,0.611,73.72,2.259
53.62,0.716,82.1,2.487
43.63,0.762,66.56,2.468
48.91,0.263,69.02,1.259
37.45,0.045,49.12,0.525
51.16,0.002,73.99,0.784
42.83,0.351,59.82,1.512
43.28,0.241,59.35,1.187
49.48,0.062,70.65,0.785
58.09,0.18,85.04,1.341
31.92,0.124,42.06,0.708
54.74,0.915,83.67,2.924
38.77,0.14,54.9,0.835
43.32,0.538,63.09,1.895
30.66,0.593,44.75,1.872
39.03,0.543,56.95,1.87
45.08,0.099,65.06,0.888
31.69,0.319,46.37,1.092
44.73,0.051,65.56,0.723
57.81,0.396,89.45,1.921
33.16,0.189,47.87,0.83
52.93,0.562,80.54,2.177
42.29,0.693,62.95,2.155
49.66,0.532,73.87,2.018
37.81,0.434,53.34,1.381
34.78,0.387,49.99,1.323
34.81,0.842,54.15,2.506
32.11,0.219,43.25,0.952
35.57,0.734,53.24,2.167
49.93,0.757,75.07,2.622
56.45,0.419,85.26,1.994
54.42,0.297,79.76,1.48
50.55,0.471,74.23,1.764
33.31,0.093,44.5,0.622
38.68,0.046,55.16,0.493
39.29,0.112,55.35,0.699
37.5,0.187,52.26,0.992
45.45,0.504,68.27,2.02
46.07,0.849,69.97,2.664
40.71,0.236,60.8,1.044
40.61,0.935,60.65,2.815
54.86,0.955,85.13,3.0
53.68,0.959,80.83,3.0
39.23,0.838,59.11,2.536
57.41,0.364,82.69,1.727
58.58,0.073,87.66,1.183
39.8,0.569,60.63,1.964
40.63,0.559,61.93,1.988
45.17,0.85,69.43,2.656
58.23,0.996,89.39,3.0
56.29,0.508,83.51,2.013
33.08,0.345,50.05,1.289
41.78,0.186,62.84,1.098
46.6,0.005,66.84,0.596
45.09,0.509,66.17,1.846
35.82,0.556,55.38,1.779
55.76,0.825,84.78,2.754
50.31,0.505,75.98,1.914
55.14,0.916,88.42,3.0
55.76,0.628,83.32,2.315
52.45,0.84,82.62,2.857
43.18,0.148,63.01,0.83
48.32,0.855,74.36,2.793
34.81,0.675,49.76,2.039
50.21,0.17,71.91,1.032
35.38,0.19,50.32,0.945
50.82,0.927,76.02,3.0
36.89,0.032,51.48,0.441
33.53,0.463,49.5,1.51
34.96,0.313,51.78,1.186
30.06,0.665,41.29,1.819
51.56,0.84,82.17,2.719
51.97,0.36,80.71,1.743
45.45,0.427,68.1,1.591
34.84,0.982,51.56,2.952
32.51,0.784,48.06,2.202
30.57,0.897,46.21,2.607
34.97,0.439,51.13,1.471
56.73,0.234,84.21,1.406
37.25,0.412,54.63,1.623
40.63,0.716,61.12,2.202
33.16,0.109,46.24,0.684
36.67,0.27,51.38,1.154
45.58,0.047,64.53,0.996
48.23,0.432,70.61,1.659
37.36,0.827,60.58,2.466
31.73,0.025,45.85,0.462
41.73,0.675,63.93,2.207
37.03,0.932,59.49,2.735
36.59,0.237,53.56,1.101
58.8,0.694,90.6,2.589
48.49,0.975,72.42,3.0
46.71,0.962,71.98,3.0
42.47,0.235,60.7,1.167
42.87,0.1,58.93,0.783
46.23,0.148,63.88,0.966
50.89,0.702,78.63,2.4
51.06,0.726,78.71,2.594
35.15,0.674,49.95,2.06
45.0,0.336,64.53,1.379
42.36,0.17,63.12,0.869
56.12,0.581,83.51,2.306
48.94,0.484,73.55,1.847
45.98,0.729,69.55,2.281
33.46,0.441,49.2,1.376
48.17,0.339,69.39,1.491
33.52,0.293,47.57,1.088
40.12,0.211,57.79,1.012
34.29,0.266,48.91,1.019
50.76,0.095,73.95,0.834
36.19,0.347,52.67,1.221
41.76,0.037,63.41,0.721
56.87,0.186,89.23,1.386
36.13,0.747,53.01,2.336
45.23,0.325,61.69,1.458
42.58,0.668,65.33,2.295
30.54,0.717,45.54,2.013
53.78,0.581,83.66,2.231
32.07,0.959,49.64,2.649
44.23,0.021,63.01,0.55
46.82,0.739,73.6,2.512
48.85,0.959,78.45,3.0
50.66,0.862,75.45,2.853
37.6,0.168,51.53,1.004
30.3,0.327,42.23,1.14
51.7,0.172,75.96,1.103
46.07,0.601,68.87,2.038
55.08,0.712,85.28,2.664
54.64,0.317,83.32,1.596
55.3,0.54,87.16,2.209
44.55,0.691,68.59,2.106
40.01,0.421,56.84,1.573
53.75,0.854,82.82,2.869
43.54,0.772,66.14,2.388
35.5,0.065,50.22,0.567
55.65,0.621,85.54,2.453
56.48,0.235,87.88,1.599
43.99,0.558,64.8,1.993
32.27,0.957,50.14,2.681
41.63,0.879,68.6,2.669
54.11,0.405,79.83,1.87
57.05,0.292,85.32,1.49
36.1,0.234,49.28,1.058
32.01,0.533,46.57,1.695
56.32,0.114,81.24,1.127
41.68,0.549,64.08,1.781
46.25,0.001,66.31,0.6
59.04,0.324,86.54,1.574
32.0,0.22,46.2,0.843
49.45,0.971,77.31,3.0
32.22,0.727,49.83,2.261
41.26,0.35,57.83,1.417
54.11,0.093,79.88,0.969
43.0,0.517,65.45,1.979
59.92,0.213,88.3,1.385
46.77,0.536,67.54,1.886
39.63,0.835,60.34,2.637
36.6,0.616,56.72,2.008
40.52,0.634,62.88,2.051
41.18,0.541,60.27,1.884
32.06,0.927,46.3,2.695
41.09,0.932,62.47,2.868
43.93,0.513,64.42,1.897
51.68,0.306,77.42,1.458
49.7,0.46,74.07,1.885
51.26,0.187,73.63,1.193
30.25,0.636,46.43,1.858
36.53,0.5,53.73,1.661
49.85,0.103,73.25,0.947
44.52,0.198,60.97,0.969
30.16,0.48,40.0,1.451
54.13,0.888,81.07,3.0
53.18,0.566,79.53,2.072
46.45,0.682,71.57,2.283
31.99,0.339,40.54,1.378
53.0,0.571,83.41,2.098
47.51,0.447,71.04,1.738
53.46,0.659,84.21,2.35
52.55,0.051,74.62,0.868
54.09,0.493,82.51,1.95
45.54,0.296,66.81,1.331
34.21,0.326,50.33,1.142
50.13,0.961,77.51,3.0
48.61,0.183,71.83,1.136
52.27,0.311,79.7,1.443
35.1,0.51,49.91,1.744
35.85,0.863,55.02,2.498
56.71,0.417,81.46,1.751
52.5,0.744,81.87,2.609
57.25,0.856,92.64,3.0
52.76,0.31,75.79,1.384
47.91,0.393,70.84,1.534
49.62,0.357,75.3,1.644
56.67,0.833,87.74,2.864
47.36,0.044,68.38,0.807
48.97,0.308,71.42,1.383
34.69,0.679,50.73,2.104
44.22,0.565,65.97,2.138
51.49,0.436,77.09,1.725
38.13,0.54,53.88,1.894
36.07,0.198,50.76,0.97
39.41,0.431,60.79,1.446
37.25,0.502,53.76,1.744
36.45,0.901,53.25,2.688
42.75,0.261,61.66,1.214
57.24,0.868,87.35,3.0
45.21,0.644,65.53,2.187
35.64,0.02,49.42,0.469
32.31,0.725,46.62,2.177
50.88,0.036,72.38,0.866
41.48,0.997,64.67,2.901
54.65,0.873,81.62,3.0
49.79,0.297,69.96,1.347
53.89,0.257,81.11,1.482
38.16,0.381,51.48,1.423
50.77,0.356,73.42,1.503
37.92,0.372,51.31,1.432
58.17,0.318,86.01,1.583
49.09,0.621,75.13,2.32
39.74,0.164,56.79,0.848
38.09,0.846,62.8,2.457
35.73,0.812,56.21,2.568
50.84,0.476,74.34,1.922
36.56,0.853,53.22,2.632
47.86,0.247,75.47,1.207
37.94,0.018,54.93,0.351
49.86,0.619,76.67,2.379
54.45,0.458,82.01,1.933
53.34,0.567,81.3,2.224
52.83,0.899,78.95,3.0
35.63,0.97,55.14,2.811
32.65,0.634,48.19,1.957
50.97,0.764,76.33,2.757
41.05,0.084,57.11,0.728
42.97,0.161,64.75,1.037
30.93,0.733,45.64,1.992
37.79,0.431,59.19,1.624
31.01,0.446,40.81,1.313
56.38,0.309,83.01,1.68
37.3,0.607,52.23,1.996
46.72,0.185,65.44,1.09
31.17,0.627,43.98,1.883
50.01,0.174,73.68,1.114
39.69,0.064,56.42,0.588
56.94,0.33,83.72,1.648
56.64,0.231,79.56,1.587
39.76,0.889,63.9,2.822
57.03,0.055,83.0,0.908
59.88,0.177,86.64,1.361
54.76,0.549,83.46,2.175
55.35,0.481,83.85,1.998
37.47,0.046,51.58,0.484
47.3,0.007,68.02,0.7
32.02,0.988,46.85,2.878
32.85,0.659,50.03,1.937
59.97,0.365,88.15,1.969
39.8,0.47,57.29,1.794
52.45,0.267,78.81,1.459
54.2,0.345,83.2,1.548
55.74,0.649,88.25,2.47
59.93,0.883,95.29,3.0
37.24,0.184,52.05,0.946
31.21,0.84,43.9,2.552
42.34,0.122,63.28,0.837
33.9,0.215,50.28,1.079
30.67,0.037,40.0,0.439
40.81,0.141,59.99,0.845
53.51,0.917,82.46,3.0
46.99,0.459,72.94,1.855
39.38,0.078,54.45,0.645
49.63,0.96,81.12,3.0
36.96,0.879,57.98,2.688
30.43,0.755,48.81,2.183
52.93,0.933,81.36,3.0
48.71,0.22,72.07,1.159
52.87,0.836,79.67,2.713
31.17,0.69,47.7,2.057
55.11,0.87,87.2,2.988
48.59,0.797,79.31,2.706
46.9,0.346,70.09,1.458
48.74,0.774,76.08,2.504
55.93,0.262,82.13,1.398
47.61,0.329,71.23,1.558
47.43,0.108,67.77,0.865
59.72,0.935,93.39,3.0
52.7,0.291,78.42,1.457
43.27,0.521,63.65,1.817
51.22,0.391,76.43,1.647
41.68,0.96,63.69,2.864
36.87,0.335,52.24,1.387
47.91,0.779,75.47,2.659
57.85,0.855,90.04,3.0
57.87,0.436,87.91,2.062
40.26,0.378,55.77,1.263
45.83,0.748,70.66,2.513
36.35,0.913,56.7,2.662
59.87,0.755,91.52,2.874
59.43,0.227,92.63,1.397
49.49,0.888,71.93,2.826
54.13,0.388,82.51,1.637
51.45,0.576,79.21,2.145
47.79,0.831,74.54,2.808
31.6,0.188,44.04,0.823
43.64,0.785,67.64,2.438
50.24,0.596,77.7,2.367
50.33,0.893,76.43,2.992
41.19,0.172,59.54,1.016
58.25,0.421,87.36,2.02
35.02,0.833,50.84,2.351
45.01,0.019,65.57,0.575
50.73,0.112,72.71,1.061
50.91,0.991,76.41,3.0
49.46,0.28,71.74,1.368
38.26,0.976,57.47,2.898
34.69,0.183,50.65,0.748
49.08,0.361,73.0,1.555
47.98,0.753,76.05,2.615
35.38,0.658,51.22,2.11
51.15,0.581,79.08,2.265
43.66,0.53,70.71,1.979
50.03,0.843,77.83,2.842
55.12,0.235,83.33,1.416
35.09,0.442,52.19,1.528
30.57,0.155,40.0,0.65
53.37,0.596,82.14,2.175
48.29,0.251,71.38,1.237
50.99,0.334,75.07,1.528
55.14,0.471,81.29,1.929
54.08,0.027,80.08,0.882
58.83,0.092,84.73,1.123
46.08,0.686,74.11,2.361
44.65,0.429,66.25,1.694
42.06,0.865,62.03,2.799
34.61,0.695,50.52,2.128
47.18,0.008,66.98,0.744
38.31,0.617,61.82,2.049
57.64,0.094,83.02,1.177
47.5,0.781,72.45,2.731
47.79,0.992,73.33,3.0
40.65,0.531,61.22,1.849
31.56,0.683,45.55,2.046
30.95,0.237,40.67,0.875
42.7,0.438,62.56,1.608
32.54,0.856,48.6,2.563
48.21,0.167,68.95,1.006
56.43,0.266,82.8,1.622
56.49,0.445,87.42,1.931
49.77,0.712,75.27,2.705
36.34,0.376,50.13,1.311
55.89,0.928,86.07,3.0
56.58,0.094,83.21,1.04
35.9,0.371,48.99,1.282
52.12,0.709,82.9,2.6
38.6,0.226,56.84,0.948
54.08,0.656,85.33,2.369
59.92,0.164,89.64,1.356
30.9,0.056,40.0,0.518
56.92,0.121,86.87,1.03
48.68,0.93,73.74,3.0
59.2,0.552,88.47,2.274
43.95,0.796,67.41,2.496
55.42,0.333,85.43,1.577
31.87,0.593,48.66,1.656
40.06,0.495,60.88,1.876
32.01,0.946,48.27,2.786
59.26,0.748,90.65,2.651
54.51,0.731,84.29,2.68
55.58,0.046,80.94,0.881
58.14,0.55,90.1,2.31
32.55,0.467,48.55,1.479
41.57,0.928,65.26,2.822
32.13,0.257,40.0,0.963
36.32,0.27,51.99,1.048
36.88,0.411,53.26,1.578
44.07,0.243,64.31,1.262
38.06,0.129,52.16,0.793
33.03,0.857,47.34,2.586
35.02,0.558,52.32,1.666
34.42,0.861,51.52,2.443
59.19,0.831,92.84,3.0
52.78,0.282,76.8,1.52
59.03,0.548,92.57,2.272
43.19,0.083,63.61,0.621
38.35,0.915,59.45,2.67
53.95,0.404,80.32,1.823
39.79,0.394,59.73,1.674
38.98,0.303,56.97,1.334
36.98,0.461,54.4,1.717
33.89,0.252,49.82,1.034
37.69,0.375,57.41,1.418
40.66,0.8,59.35,2.43
50.22,0.834,75.26,2.866
31.88,0.304,43.27,1.092
36.32,0.469,49.91,1.654
54.27,0.874,83.95,2.972
34.41,0.053,48.57,0.542
40.28,0.889,61.74,2.721
55.94,0.219,81.75,1.385
34.65,0.679,53.76,2.169
32.48,0.583,47.75,1.705
44.54,0.553,67.26,1.854
39.07,0.859,61.98,2.664
46.9,0.102,67.41,1.007
54.11,0.347,84.79,1.785
34.11,0.538,48.92,1.63
47.42,0.811,76.74,2.644
45.17,0.216,63.61,1.026
34.32,0.803,52.77,2.35
48.72,0.4,71.06,1.763
38.21,0.189,56.51,0.935
44.64,0.759,67.01,2.46
32.47,0.091,45.08,0.62
43.79,0.515,63.85,1.799
39.19,0.064,56.97,0.771
54.67,0.356,80.3,1.685
31.71,0.601,49.71,1.805
42.56,0.556,61.44,1.988
43.75,0.405,61.74,1.662
51.75,0.429,79.28,1.935
47.23,0.227,67.74,1.195
50.02,0.456,74.75,1.927
53.31,0.953,82.37,3.0
55.87,0.85,83.86,2.895
39.42,0.145,55.78,0.789
46.14,0.03,68.53,0.61
55.2,0.934,87.93,3.0
59.68,0.527,91.12,2.3
56.69,0.538,88.15,2.235
41.14,0.781,60.4,2.375
35.85,0.315,50.61,1.064
44.68,0.482,67.17,1.709
52.25,0.969,81.15,3.0
44.78,0.672,67.18,2.252
44.5,0.154,61.71,1.068
55.15,0.133,76.87,1.092
40.84,0.204,60.21,1.162
55.79,0.767,86.36,2.598
42.2,0.295,63.1,1.255
39.85,0.021,55.01,0.613
43.62,0.944,66.03,3.0
52.87,0.17,77.63,1.155
33.78,0.01,47.81,0.48
35.89,0.237,50.39,1.076
58.54,0.235,88.68,1.404
35.26,0.422,48.94,1.486
47.03,0.92,72.45,2.998
47.38,0.879,72.94,2.797
44.69,0.457,68.7,1.872
49.34,0.411,73.83,1.647
36.89,0.555,57.85,1.837
46.58,0.243,65.29,1.14
41.17,0.052,58.44,0.662
49.85,0.939,77.75,2.96
34.24,0.187,49.14,0.828
47.13,0.198,66.97,1.012
35.56,0.472,55.1,1.656
38.36,0.492,56.35,1.725
36.56,0.018,48.43,0.564
35.49,0.148,49.63,0.752
54.77,0.378,81.28,1.832
38.57,0.684,63.38,2.184
57.81,0.228,87.97,1.436
59.1,0.423,89.19,2.109
47.14,0.557,70.54,1.997
34.29,0.889,54.1,2.705
41.24,0.326,61.93,1.378
53.93,0.134,73.27,1.067
41.02,0.489,61.86,1.638
32.61,0.747,48.71,2.136
46.7,0.11,64.76,0.999
55.35,0.425,84.87,2.008
53.88,0.018,82.8,0.829
35.25,0.034,49.72,0.5
50.18,0.483,77.39,1.973
36.62,0.298,55.98,1.184
36.55,0.845,53.88,2.632
56.22,0.602,81.85,2.353
37.49,0.454,56.02,1.595
37.9,0.408,54.59,1.422
30.02,0.497,40.27,1.468
56.12,0.04,81.88,0.671
53.78,0.893,84.86,3.0
48.82,0.998,75.8,3.0
52.51,0.181,75.53,1.172
34.56,0.12,47.57,0.536
43.75,0.144,62.82,0.883
40.54,0.661,56.97,2.102
32.81,0.661,48.18,1.946
44.58,0.848,65.73,2.738
57.62,0.752,90.02,2.742
31.2,0.45,41.5,1.339
38.74,0.613,59.69,1.903
36.23,0.688,53.27,2.041
37.14,0.513,53.42,1.87
57.25,0.476,87.05,2.154
44.04,0.645,64.61,2.125
43.99,0.557,66.28,1.815
52.82,0.644,78.91,2.376
34.63,0.613,49.98,1.929
44.62,0.719,68.51,2.416
42.9,0.643,62.22,2.224
47.91,0.52,69.24,1.994
59.99,0.682,92.57,2.515
53.08,0.449,79.58,1.909
41.94,0.242,60.88,1.211
54.83,0.001,80.39,0.742
35.12,0.56,51.67,1.826
30.91,0.591,46.22,1.751
36.13,0.972,55.84,3.0
40.21,0.361,54.49,1.302
45.32,0.394,63.38,1.684
48.45,0.202,74.59,1.04
57.32,0.071,84.13,1.166
45.3,0.773,71.01,2.447
45.04,0.25,64.87,1.24
31.51,0.609,45.95,1.722
31.05,0.688,44.9,1.932
46.53,0.471,74.21,1.881
43.15,0.876,66.8,2.836
55.18,0.444,81.87,1.932
34.82,0.285,46.12,1.168
30.75,0.896,50.52,2.639
43.47,0.862,66.4,2.669
37.12,0.164,53.87,0.741
31.49,0.026,44.25,0.394
51.74,0.09,74.39,0.914
33.35,0.287,48.42,1.114
48.25,0.972,73.82,3.0
38.43,0.559,54.86,1.81
35.2,0.373,52.9,1.394
41.39,0.889,63.24,2.802
54.04,0.453,82.23,1.972
41.76,0.315,61.53,1.291
52.52,0.941,82.96,3.0
33.76,0.85,48.01,2.541
53.18,0.844,80.98,2.924
37.11,0.512,53.8,1.857
50.32,0.789,75.59,2.706
46.97,0.179,69.09,1.039
57.87,0.573,90.41,2.202
41.62,0.984,67.18,3.0
31.98,0.291,44.24,1.096
30.57,0.794,46.27,2.431
54.81,0.49,83.52,1.86
45.74,0.04,66.67,0.787
53.26,0.763,80.03,2.652
37.03,0.169,55.91,0.834
40.35,0.631,62.21,2.025
30.9,0.086,43.86,0.604
58.84,0.947,94.24,3.0
50.04,0.292,74.88,1.339
58.0,0.226,84.1,1.439
37.96,0.129,53.24,0.839
48.34,0.946,71.72,3.0
50.35,0.712,77.67,2.575
39.53,0.742,59.35,2.321
55.44,0.499,83.62,1.877
58.41,0.475,90.72,2.07
56.55,0.11,82.22,1.12
52.17,0.56,78.33,2.168
38.32,0.247,54.84,1.172
38.45,0.977,55.7,2.756
58.9,0.797,90.49,2.85
30.31,0.413,40.0,1.265
51.48,0.151,74.11,1.011
51.19,0.785,80.32,2.681
48.68,0.122,71.52,1.035
59.7,0.189,87.47,1.391
39.36,0.212,56.32,0.961
40.2,0.557,57.51,1.885
32.37,0.787,48.51,2.389
43.28,0.314,69.0,1.406
37.83,0.085,56.73,0.624
40.3,0.465,59.38,1.618
55.04,0.748,84.87,2.534
58.06,0.222,84.27,1.381
35.57,0.22,48.63,0.822
41.18,0.947,64.29,3.0
57.86,0.954,89.25,3.0
31.85,0.99,50.72,2.902
32.77,0.808,52.42,2.52
34.88,0.188,49.61,0.885
47.86,0.212,70.05,1.179
34.51,0.34,45.9,1.135
59.04,0.318,89.87,1.636
43.4,0.957,64.89,3.0
45.05,0.789,67.97,2.602
37.4,0.724,58.1,2.26
44.13,0.186,65.78,1.152
49.86,0.91,76.3,3.0
52.54,0.828,80.21,2.809
52.62,0.164,75.77,1.179
47.34,0.871,70.57,2.763
57.13,0.272,83.77,1.478
54.52,0.081,76.49,0.976
52.71,0.657,81.65,2.441
31.67,0.654,47.38,1.868
30.21,0.095,42.02,0.548
36.37,0.319,50.2,1.193
49.91,0.993,75.42,3.0
42.34,0.678,63.92,2.212
42.07,0.73,63.82,2.181
56.54,0.213,83.44,1.302
56.87,0.079,82.88,0.946
57.28,0.277,88.72,1.515
39.42,0.249,57.41,0.928
50.73,0.235,78.52,1.316
38.15,0.193,56.73,1.018
35.72,0.575,56.0,1.842
35.54,0.328,48.68,1.271
40.26,0.82,62.53,2.515
42.9,0.184,60.88,0.893
54.93,0.465,79.35,1.96
33.6,0.014,48.83,0.461
52.05,0.482,77.58,1.839
45.94,0.056,63.73,0.721
38.64,0.978,58.86,2.897
44.78,0.791,66.81,2.8
39.0,0.49,55.95,1.723
47.88,0.087,68.69,0.722
43.02,0.592,67.84,1.869
34.93,0.759,51.11,2.354
33.5,0.191,50.06,1.046
46.4,0.568,71.35,2.026
57.07,0.814,88.99,2.85
40.32,0.768,62.62,2.461
51.99,0.803,80.03,2.683
49.76,0.879,79.46,2.69
57.95,0.938,91.47,3.0
54.63,0.406,78.51,1.757
47.0,0.569,71.2,2.146
49.71,0.791,77.85,2.61
56.95,0.697,86.73,2.592
41.99,0.996,65.4,3.0
39.8,0.014,54.54,0.616
30.32,0.355,40.0,1.213
54.8,0.281,78.26,1.513
54.03,0.262,76.95,1.486
33.13,0.223,47.69,0.956
47.31,0.709,66.96,2.316
43.92,0.085,61.45,0.689
33.56,0.742,48.62,2.057
59.42,0.693,90.66,2.683
36.44,0.251,48.1,1.024
32.02,0.253,45.55,1.038
47.85,0.629,69.78,2.261
52.17,0.762,82.3,2.569
30.97,0.876,45.57,2.501
49.76,0.852,76.54,2.789
45.97,0.965,71.35,2.983
33.1,0.581,48.93,1.889
35.18,0.909,53.81,2.876
47.04,0.809,71.26,2.751
38.89,0.895,60.28,2.712
58.15,0.012,86.04,0.993
54.56,0.966,83.56,3.0
59.51,0.474,90.91,1.963
37.79,0.798,59.64,2.549
59.09,0.127,88.72,1.261
42.94,0.396,64.94,1.644
40.43,0.271,58.65,1.252
31.51,0.292,42.29,1.041
31.58,0.123,41.65,0.802
50.76,0.806,78.69,2.757
43.74,0.009,63.92,0.563
36.8,0.313,58.32,1.258
48.42,0.174,72.48,1.182
37.59,0.589,53.33,1.932
47.33,0.254,67.72,1.314
40.78,0.259,63.35,1.17
54.71,0.488,82.03,1.962
54.62,0.653,83.4,2.358
44.32,0.121,61.72,0.777
40.52,0.176,61.02,1.071
40.88,0.247,59.89,1.118
54.17,0.974,82.97,2.944
39.85,0.397,56.15,1.522
36.27,0.599,54.24,1.953
32.54,0.242,45.6,0.805
44.0,0.49,67.01,1.74
44.46,0.074,64.68,0.704
55.23,0.035,80.04,0.832
36.64,0.469,52.34,1.702
41.43,0.399,60.36,1.513
54.25,0.137,78.52,1.093
54.71,0.688,83.4,2.603
41.54,0.993,64.45,3.0
43.77,0.396,62.62,1.425
39.1,0.625,59.57,1.994
57.98,0.963,89.8,3.0
33.56,0.832,49.0,2.375
58.01,0.464,86.9,2.181
50.52,0.737,77.74,2.563
45.95,0.128,66.45,0.879
30.98,0.512,45.48,1.51
44.27,0.279,66.3,1.357
42.23,0.161,63.15,0.896
34.84,0.426,50.87,1.493
49.69,0.131,70.15,0.929
59.13,0.699,90.27,2.636
46.87,0.456,67.71,1.727
51.44,0.531,80.89,2.031
32.05,0.146,48.14,0.643
42.53,0.14,62.19,0.982
33.49,0.583,50.8,1.789
48.38,0.985,75.83,3.0
58.15,0.096,86.36,1.096
49.85,0.286,70.28,1.54
32.3,0.869,48.76,2.591
40.64,0.072,55.7,0.757
46.52,0.876,72.25,2.694
42.1,0.524,62.38,1.8
55.01,0.408,86.36,1.916
54.44,0.31,82.8,1.469
48.35,0.297,71.72,1.417
41.2,0.306,59.23,1.203
37.66,0.885,60.92,2.588
33.18,0.724,49.36,2.307
40.65,0.67,61.72,2.245
42.4,0.799,64.71,2.623
50.27,0.257,73.17,1.411
49.74,0.618,75.37,2.229
32.1,0.46,42.2,1.437
41.86,0.782,60.57,2.461
35.45,0.309,51.28,1.167
34.7,0.643,54.52,2.144
54.82,0.882,85.7,2.895
31.26,0.402,42.98,1.286
42.58,0.067,57.63,0.645
35.05,0.516,52.74,1.776
56.38,0.346,83.15,1.841
46.71,0.672,72.06,2.339
36.94,0.951,57.59,2.848
45.07,0.486,67.99,1.823
51.94,0.466,77.98,1.939
58.74,0.655,90.68,2.573
36.61,0.103,50.96,0.725
56.59,0.254,82.79,1.505
58.03,0.919,88.43,3.0
57.49,0.67,83.24,2.382
49.06,0.013,70.22,0.715
48.89,0.205,74.5,1.214
42.1,0.683,64.91,2.282
52.57,0.764,81.16,2.649
45.94,0.84,69.07,2.731
50.32,0.292,76.26,1.379
42.85,0.931,65.91,2.743
51.94,0.553,81.58,2.2
54.73,0.697,81.79,2.445
34.39,0.597,49.11,1.867
54.99,0.123,79.02,1.047
46.21,0.963,68.75,3.0
55.34,0.123,79.41,1.108
42.94,0.255,62.44,1.171
41.37,0.814,61.65,2.621
57.45,0.619,79.92,2.568
37.54,0.838,59.23,2.579
55.33,0.516,80.25,2.066
44.52,0.377,66.67,1.589
45.42,0.922,70.27,2.787
39.25,0.036,59.26,0.579
47.19,0.856,74.64,2.944
39.76,0.231,55.99,1.085
31.18,0.849,45.57,2.454
38.16,0.139,56.9,0.813
30.19,0.58,40.84,1.723
59.35,0.888,92.67,3.0
58.97,0.474,88.93,2.125
41.85,0.747,62.76,2.377
51.85,0.805,80.5,2.549
40.37,0.736,61.4,2.386
50.13,0.925,78.68,3.0
54.16,0.447,81.62,1.87
58.4,0.173,87.32,1.183
42.01,0.048,59.68,0.714
53.5,0.246,77.76,1.526
37.98,0.143,53.63,0.86
59.71,0.558,89.45,2.427
30.77,0.185,40.79,0.841
48.11,0.039,68.53,0.816
49.79,0.036,71.63,0.744
50.64,0.832,78.09,2.815
33.61,0.591,51.16,1.848
58.16,0.358,86.2,1.753
35.44,0.894,54.46,2.624
48.68,0.07,70.55,0.867
36.68,0.98,55.35,2.781
39.22,0.616,58.59,2.09
46.39,0.183,69.34,1.016
42.52,0.679,64.47,2.228
34.81,0.763,52.72,2.331
35.13,0.429,49.37,1.402
42.54,0.862,69.18,2.548
52.72,0.151,75.96,1.101
56.94,0.279,81.44,1.421
32.52,0.093,46.32,0.641
41.79,0.211,59.9,0.971
33.01,0.239,45.64,1.076
30.5,0.918,45.21,2.604
49.85,0.078,75.97,0.897
48.07,0.427,72.19,1.572
34.89,0.532,52.12,1.74
37.01,0.899,56.94,2.681
30.71,0.998,47.66,2.705
55.05,0.753,87.4,2.691
59.24,0.971,92.11,3.0
34.06,0.787,48.31,2.332
36.94,0.963,58.63,2.849
56.05,0.707,86.92,2.552
57.79,0.08,85.16,1.075
42.59,0.402,63.5,1.55
31.52,0.647,45.57,1.985
31.18,0.351,44.04,1.158
47.22,0.273,68.93,1.243
41.79,0.577,61.14,1.923
30.86,0.934,49.35,2.766
47.5,0.035,65.38,0.814
30.34,0.769,49.88,2.327
53.62,0.723,83.88,2.682
39.19,0.964,56.94,2.856
31.21,0.931,47.07,2.675
47.65,0.762,72.48,2.565
41.93,0.52,63.0,1.892
59.21,0.204,85.99,1.372
46.33,0.545,69.46,1.997
38.26,0.765,57.56,2.384
51.28,0.896,77.95,3.0
38.14,0.79,56.02,2.49
57.13,0.195,86.41,1.338
41.24,0.6,58.19,2.034
46.5,0.332,69.34,1.478
31.52,0.009,44.08,0.485
42.78,0.2,61.22,0.918
54.97,0.113,80.74,1.005
54.17,0.843,86.05,2.944
36.73,0.259,50.91,1.102
36.78,0.285,51.36,1.168
54.52,0.96,84.0,3.0
57.91,0.379,89.26,1.823
32.86,0.01,47.22,0.336
43.5,0.284,60.51,1.33
40.12,0.119,58.93,0.802
56.12,0.103,84.05,1.044
32.51,0.077,47.58,0.599
36.33,0.593,54.46,1.962
52.57,0.189,77.17,1.242
31.54,0.361,46.92,1.371
44.78,0.862,70.21,2.857
43.26,0.424,68.26,1.706
40.03,0.916,63.46,2.995
41.84,0.498,62.23,1.77
45.9,0.399,65.48,1.578
34.84,0.75,51.09,2.342
47.16,0.073,65.02,0.806
54.16,0.089,78.77,1.008
52.8,0.652,82.25,2.307
34.62,0.487,50.3,1.658
34.48,0.79,53.95,2.248
38.05,0.916,59.05,2.744
40.83,0.388,58.86,1.486
42.25,0.596,63.36,2.001
50.39,0.501,76.57,1.819
31.7,0.982,48.89,2.647
31.04,0.831,46.95,2.339
41.76,0.912,62.74,2.858
